Scenario [/ns/][1][1]
2436,0
2471,0
2424,0
2412,0
2386,0
2411,0
2446,0
2423,0
2387,0
2369,0
2464,0
2340,0
2441,0
2305,0
2437,0
2395,0
2445,0
2387,0
2355,0
2382,0
2384,0
2390,0
2360,0
2479,0
2517,0
--------------------------
Scenario [/ns/][3][14]
8235,0
8469,0
8543,0
8393,0
8296,0
8343,0
8128,0
8600,0
8396,0
8605,0
8376,0
8144,0
8556,0
8660,0
8508,0
8527,0
8209,0
8338,0
8587,0
8268,0
8220,0
8591,0
8541,0
8520,0
8267,0
7966,0
8606,0
8534,0
8379,0
8350,0
--------------------------
Scenario [/ns/][3][50]
29192,0
29103,0
28969,0
29458,0
28728,0
28908,0
28640,0
29488,0
29061,0
28303,0
29152,0
28797,0
27820,0
28854,0
28808,0
28936,0
28899,0
29352,0
29300,0
29848,0
28743,0
28869,0
28604,0
28282,0
28473,0
27958,0
27893,0
28881,0
29106,0
28749,0
--------------------------
Scenario [/ss/][3][1]
574,0
579,0
582,0
601,0
588,0
578,0
577,0
591,0
580,0
596,0
540,0
571,0
554,0
593,0
588,0
569,0
588,0
575,0
586,0
580,0
563,0
590,0
591,0
582,0
558,0
579,0
569,0
587,0
592,0
553,0
--------------------------
Scenario [/ss/][3][3]
1896,0
2015,0
1932,0
1925,0
1963,0
2001,0
1899,0
1998,0
1940,0
1980,0
1996,0
1983,0
1988,0
1946,0
2043,0
1975,0
1971,0
1981,0
1988,0
1973,0
1981,0
1975,0
1949,0
1998,0
1995,0
2030,0
1981,0
1991,0
1994,0
1905,0
--------------------------
Scenario [/ss/][3][14]
6936,0
6966,0
6787,0
7111,0
6870,0
7155,0
6852,0
7051,0
7120,0
7123,0
7066,0
7111,0
7043,0
7103,0
7131,0
6844,0
6975,0
6730,0
6986,0
7141,0
6916,0
6854,0
6920,0
7078,0
6914,0
7111,0
7027,0
7057,0
6982,0
7058,0
--------------------------
Scenario [/ss/][3][50]
24135,0
24151,0
24229,0
24612,0
24077,0
24211,0
24435,0
23844,0
24547,0
24174,0
24148,0
24550,0
24387,0
24654,0
23822,0
24730,0
24702,0
24261,0
24160,0
24088,0
